"id","nida","phone_number","quality_status"
"4619","20180106000000004619","+255710004619","VALID"
"4620","19720120000000004620","+255710004620","VALID"
"4621","20070508000000004621","+255710004621","VALID"
"4622","20051014000000004622","+255710004622","VALID"
"4623","19731225000000004623","+255710004623","VALID"
"4624","19721113000000004624","+255710004624","VALID"
"4625","19820801000000004625","+255710004625","VALID"
"4626","20070519000000004626","+255710004626","VALID"
"4627","20190721000000004627","+255710004627","VALID"
"4628","20040829000000004628","+255710004628","VALID"
"4629","19880616000000004629","+255710004629","VALID"
"4630","19850923000000004630","+255710004630","VALID"
"4631","19830209000000004631","+255710004631","VALID"
"4632","19901014000000004632","+255710004632","VALID"
"4633","19950104000000004633","+255710004633","VALID"
"4634","19940811000000004634","+255710004634","WARNING"
"4635","20131207000000004635","+255710004635","VALID"
"4636","19870217000000004636","+255710004636","VALID"
"4637","19870822000000004637","+255710004637","CORRUPTED"
"4638","19890908000000004638","+255710004638","VALID"
"4639","19950610000000004639","+255710004639","VALID"
"4640","00000000000000000000","+255710004640","CORRUPTED"
"4641","19700314000000004641","+255710004641","VALID"
"4642","19900821000000004642","+255710004642","VALID"
"4643","19961227000000004643","+255710004643","VALID"
"4644","19980615000000004644","+255710004644","VALID"
"4645","19631023000000004645","+255710004645","VALID"
"4646","19600904000000004646","+255710004646","VALID"
"4647","19900712000000004647","+255710004647","WARNING"
"4648","19670113000000004648","+255710004648","VALID"
"4649","20141117000000004649","+255710004649","VALID"
"4650","20060424000000004650","+255710004650","VALID"
"4651","20060606000000004651","+255710004651","VALID"
"4652","19701130000000004652","+255710004652","VALID"
"4653","19630427000000004653","+255710004653","VALID"
"4654","20100227000000004654","+255710004654","VALID"
"4655","19651115000000004655","+255710004655","VALID"
"4656","19800116000000004656","+255710004656","VALID"
"4657","19860101000000004657","+255710004657","VALID"
"4658","19710119000000004658","+255710004658","VALID"
"4659","19890427000000004659","+255710004659","VALID"
"4660","20120322000000004660","+255710004660","VALID"
"4661","19740824000000004661","+255710004661","VALID"
"4662","20170615000000004662","+255710004662","VALID"
"4663","19750513000000004663","+255710004663","VALID"
"4664","19820512000000004664","+255710004664","VALID"
"4665","20070912000000004665","+255710004665","VALID"
"4666","19771102000000004666","+255710004666","VALID"
"4667","19780612000000004667","+255710004667","VALID"
"4668","19631011000000004668","+255710004668","VALID"
"4669","20141103000000004669","+255710004669","VALID"
"4670","19740104000000004670","+255710004670","VALID"
"4671","19770411000000004671","+255710004671","VALID"
"4672","19631009000000004672","+255710004672","VALID"
"4673","19640819000000004673","+255710004673","VALID"
"4674","19860312000000004674","+255710004674","VALID"
"4675","19850412000000004675","+255710004675","VALID"
"4676","19821028000000004676","+255710004676","VALID"
"4677","19660227000000004677","+255710004677","VALID"
"4678","20040529000000004678","+255710004678","VALID"
"4679","19940611000000004679","+255710004679","VALID"
"4680","19770115000000004680","+255710004680","VALID"
"4681","20080816000000004681","+255710004681","VALID"
"4682","19940427000000004682","+255710004682","CORRUPTED"
"4683","19951015000000004683","+255710004683","VALID"
"4684","20151225000000004684","+255710004684","VALID"
"4685","20081213000000004685","+255710004685","VALID"
"4686","19621120000000004686","+255710004686","VALID"
"4687","19760105000000004687","+255710004687","VALID"
"4688","19690303000000004688","+255710004688","VALID"
"4689","20020415000000004689","+255710004689","VALID"
"4690","20110924000000004690","+255710004690","VALID"
"4691","19660112000000004691","+255710004691","VALID"
"4692","19610228000000004692","+255710004692","VALID"
"4693","19661211000000004693","+255710004693","VALID"
"4694","20001210000000004694","+255710004694","VALID"
"4695","19911206000000004695","+255710004695","VALID"
"4696","20120531000000004696","+255710004696","VALID"
"4697","19800718000000004697","+255710004697","VALID"
"4698","19780202000000004698","+255710004698","VALID"
"4699","19981119000000004699","+255710004699","VALID"
"4700","19990210000000004700","+255710004700","VALID"
"4701","19710516000000004701","+255710004701","VALID"
"4702","20130331000000004702","+255710004702","VALID"
"4703","19800117000000004703","+255710004703","VALID"
"4704","19691018000000004704","+255710004704","VALID"
"4705","19890903000000004705","+255710004705","CORRUPTED"
"4706","19910720000000004706","+255710004706","CORRUPTED"
"4707","19600808000000004707","+255710004707","VALID"
"4708","19951116000000004708","+255710004708","VALID"
"4709","19800716000000004709","+255710004709","VALID"
"4710","20081211000000004710","+255710004710","VALID"
"4711","20080229000000004711","+255710004711","WARNING"
"4712","20010416000000004712","+255710004712","VALID"
"4713","19830123000000004713","+255710004713","VALID"
"4714","19970615000000004714","+255710004714","VALID"
"4715","20180104000000004715","+255710004715","WARNING"
"4716","19940609000000004716","+255710004716","VALID"
"4717","19740218000000004717","+255710004717","WARNING"
"4718","19870623000000004718","+255710004718","VALID"
"4719","19630519000000004719","+255710004719","VALID"
"4720","20190818000000004720","+255710004720","VALID"
"4721","19911231000000004721","+255710004721","VALID"
"4722","19921018000000004722","+255710004722","VALID"
"4723","19990202000000004723","+255710004723","VALID"
"4724","19661008000000004724","+255710004724","WARNING"
"4725","20051122000000004725","+255710004725","VALID"
"4726","19710827000000004726","+255710004726","VALID"
"4727","19910507000000004727","+255710004727","VALID"
"4728","19820709000000004728","+255710004728","VALID"
"4729","20061008000000004729","+255710004729","VALID"
"4730","20081012000000004730","+255710004730","VALID"
"4731","19610705000000004731","+255710004731","VALID"
"4732","20151227000000004732","+255710004732","VALID"
"4733","19880724000000004733","+255710004733","VALID"
"4734","19861017000000004734","+255710004734","VALID"
"4735","19750420000000004735","+255710004735","VALID"
"4736","19900208000000004736","+255710004736","WARNING"
"4737","19880310000000004737","+255710004737","VALID"
"4738","20160406000000004738","+255710004738","VALID"
"4739","19931007000000004739","+255710004739","VALID"
"4740","19761012000000004740","07123","WARNING"
"4741","19620901000000004741","+255710004741","VALID"
"4742","20070318000000004742","+255710004742","VALID"
"4743","20180409000000004743","+255710004743","VALID"
"4744","19980219000000004744","+255710004744","VALID"
"4745","19890716000000004745","+255710004745","VALID"
"4746","20010224000000004746","+255710004746","VALID"
"4747","19610212000000004747","+255710004747","VALID"
"4748","20030818000000004748","+255710004748","VALID"
"4749","19650621000000004749","+255710004749","VALID"
"4750","19771101000000004750","+255710004750","VALID"
"4751","20110617000000004751","+255710004751","VALID"
"4752","19640903000000004752","+255710004752","VALID"
"4753","20010705000000004753","+255710004753","VALID"
"4754","19950131000000004754","+255710004754","VALID"
"4755","19810915000000004755","+255710004755","VALID"
"4756","19660114000000004756","+255710004756","VALID"
"4757","19900313000000004757","+255710004757","VALID"
"4758","20120522000000004758","+255710004758","VALID"
"4759","19621229000000004759","+255710004759","VALID"
"4760","19981022000000004760","+255710004760","VALID"
"4761","20060818000000004761","+255710004761","CORRUPTED"
"4762","19690417000000004762","+255710004762","VALID"
"4763","20021223000000004763","+255710004763","VALID"
"4764","20070406000000004764","+255710004764","WARNING"
"4765","19810119000000004765","+255710004765","VALID"
"4766","20200209000000004766","+255710004766","VALID"
"4767","20000724000000004767","+255710004767","VALID"
"4768","20000516000000004768","+255710004768","VALID"
"4769","19650104000000004769","+255710004769","VALID"
"4770","19721118000000004770","+255710004770","VALID"
"4771","19600121000000004771","+255710004771","VALID"
"4772","19710115000000004772","+255710004772","VALID"
"4773","20121221000000004773","+255710004773","VALID"
"4774","19870930000000004774","+255710004774","VALID"
"4775","20200123000000004775","+255710004775","VALID"
"4776","20180911000000004776","+255710004776","VALID"
"4777","19670412000000004777","+255710004777","VALID"
"4778","19780322000000004778","+255710004778","CORRUPTED"
"4779","19930905000000004779","+255710004779","VALID"
"4780","19771101000000004780","+255710004780","VALID"
"4781","19750203000000004781","+255710004781","VALID"
"4782","19690714000000004782","+255710004782","VALID"
"4783","19820605000000004783","+255710004783","VALID"
"4784","19820220000000004784","+255710004784","CORRUPTED"
"4785","20200115000000004785","+255710004785","VALID"
"4786","19631009000000004786","+255710004786","VALID"
"4787","19611108000000004787","+255710004787","VALID"
"4788","20000411000000004788","+255710004788","VALID"
"4789","19920926000000004789","+255710004789","VALID"
"4790","19861023000000004790","+255710004790","VALID"
"4791","19951105000000004791","+255710004791","VALID"
"4792","19940129000000004792","+255710004792","VALID"
"4793","19920306000000004793","+255710004793","WARNING"
"4794","20130704000000004794","+255710004794","VALID"
"4795","19601101000000004795","+255710004795","VALID"
"4796","19750217000000004796","+255710004796","VALID"
"4797","20181201000000004797","+255710004797","CORRUPTED"
"4798","19970218000000004798","+255710004798","VALID"
"4799","19621203000000004799","+255710004799","VALID"
"4800","20101129000000004800","+255710004800","VALID"
"4801","19960903000000004801","+255710004801","VALID"
"4802","20080319000000004802","+255710004802","WARNING"
"4803","19881020000000004803","+255710004803","VALID"
"4804","20140725000000004804","+255710004804","VALID"
"4805","19920823000000004805","+255710004805","WARNING"
"4806","19860928000000004806","+255710004806","VALID"
"4807","19630829000000004807","+255710004807","VALID"
"4808","20110619000000004808","+255710004808","VALID"
"4809","19901103000000004809","+255710004809","VALID"
"4810","19870419000000004810","+255710004810","VALID"
"4811","19770227000000004811","+255710004811","VALID"
"4812","19970203000000004812","+255710004812","VALID"
"4813","19890424000000004813","+255710004813","VALID"
"4814","19710402000000004814","+255710004814","WARNING"
"4815","19870615000000004815","+255710004815","VALID"
"4816","19831019000000004816","+255710004816","VALID"
"4817","20010419000000004817","+255710004817","VALID"
"4818","19780318000000004818","+255710004818","WARNING"
"4819","19870907000000004819","+255710004819","VALID"
"4820","19690315000000004820","+255710004820","VALID"
"4821","19680626000000004821","+255710004821","VALID"
"4822","19620324000000004822","+255710004822","VALID"
"4823","19820110000000004823","+255710004823","VALID"
"4824","19980824000000004824","+255710004824","VALID"
"4825","19921024000000004825","+255710004825","VALID"
"4826","19600410000000004826","+255710004826","VALID"
"4827","20030819000000004827","+255710004827","VALID"
"4828","20170108000000004828","+255710004828","CORRUPTED"
"4829","20100825000000004829","+255710004829","VALID"
"4830","19730705000000004830","+255710004830","VALID"
"4831","19830102000000004831","+255710004831","VALID"
"4832","20100303000000004832","+255710004832","VALID"
"4833","20040118000000004833","+255710004833","VALID"
"4834","19750609000000004834","+255710004834","VALID"
"4835","19970415000000004835","+255710004835","VALID"
"4836","20140507000000004836","+255710004836","VALID"
"4837","19900801000000004837","+255710004837","VALID"
"4838","20170219000000004838","+255710004838","CORRUPTED"
"4839","19740112000000004839","+255710004839","VALID"
"4840","19870405000000004840","+255710004840","VALID"
"4841","19610712000000004841","+255710004841","VALID"
"4842","20130927000000004842","+255710004842","VALID"
"4843","19750309000000004843","+255710004843","VALID"
"4844","19780101000000004844","+255710004844","VALID"
"4845","20040830000000004845","+255710004845","VALID"
"4846","19951018000000004846","+255710004846","VALID"
